Topology,R1,R2,R3,C1,C2,C3,RA,RB,K_calc,Q_calc,f0_calc,SampleID,FamilyLabel,ResponseType
MFB_BPF,13828.890713622,11359674.3323979,NaN,3.27966145558031e-11,2.37238874536501e-10,NaN,NaN,NaN,-304808.308176049,9.36215569049568,4552.35459979753,1666,MFB,BPF
PASSIVE_RC,80850.2765550134,NaN,NaN,4.06420326046606e-12,NaN,NaN,NaN,NaN,1,NaN,484354.347141874,495,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,1415.20439557649,1415.20439557649,19370.8765721203,7.5285763948603e-12,7.5285763948603e-12,3.16425828986249e-10,10215.3495596947,6347.10802457618,2.46868645083729,1.18390909449575,7481907.93806046,2662,ACTIVE_OTHER,BSF
MFB_BPF,45052.9910305785,28075.718542417,NaN,2.17945838727575e-11,5.77105133641251e-10,NaN,NaN,NaN,-38461.0763226534,0.147826153622622,39901.6741580516,1708,MFB,BPF
MFB_BPF,10885.5969109588,92760738.9052154,NaN,5.30847692520601e-11,1.70776288255001e-11,NaN,NaN,NaN,-5379230.83609699,39.6141464805612,5260.33200723525,1418,MFB,BPF
MFB_LPF,1356.83846873503,6054.06142612942,3189.21427352101,1.83426154562076e-10,2.14125717774868e-10,NaN,NaN,NaN,-2.35047453842777,0.173256408501763,182763.650463773,1714,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,16152.0447747099,16152.0447747099,24754.012485859,1.97970426992216e-12,1.97970426992216e-12,5.99283276717088e-10,9980.68917637331,7481.08940637698,2.77120957293995,1.59911781099799,2494005.60420925,2473,ACTIVE_OTHER,BSF
VCVS_HPF,404330.533502524,404330.533502524,NaN,2.95619477462887e-11,2.95619477462887e-11,NaN,9849.29610319609,11927.4302465808,2.21099316353281,1.26741614112944,13315.2874926878,1325,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,661620.313015432,661620.313015432,340780.703088746,1.03328857587441e-09,1.03328857587441e-09,5.97626035284389e-10,9963.50535257174,13533.5399975386,4.17585257110626,1.18592808142106,507.139779856493,2129,ACTIVE_OTHER,LPF
MFB_BPF,2968.68238513674,78395.814782212,NaN,1.54145227811717e-11,7.34297374301717e-11,NaN,NaN,NaN,-4587375.48280988,1.94597037987557,310092.166412707,1470,MFB,BPF
VCVS_HPF,110230.933907752,110230.933907752,NaN,2.21735219272298e-10,2.21735219272298e-10,NaN,10023.7652290257,5576.59560552424,1.55633741195136,0.692682631162227,6511.51379646776,1318,VCVS,HPF
MFB_LPF,182411.950860823,32994.9095388367,542607.266762726,1.03473104966878e-10,3.34744415140806e-11,NaN,NaN,NaN,-2.97462564378102,0.349160231192815,20210.7973323452,2027,MFB,LPF
VCVS_BPF,6754.16450418671,6754.16450418671,NaN,1.11047223384885e-12,1.11047223384885e-12,NaN,10282.7599535053,5113.23202252455,1.49726260708649,0.665452263792542,21219775.9267081,916,VCVS,BPF
MFB_HPF,9583.07461777248,29488554.5954241,NaN,2.35577508167874e-11,4.25666360353195e-10,2.22545817892834e-10,NaN,NaN,-9.44681941937541,0.000874306893701319,972.739541552054,1991,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,2208.55503945582,2208.55503945582,303676.502805193,1.42910470874185e-10,1.42910470874185e-10,1.81721826270328e-11,10263.9330726983,7427.00367534638,2.03978410247477,1.2106565697589,266546.34969571,2424,ACTIVE_OTHER,BSF
PASSIVE_RC,170512.210528415,NaN,NaN,3.52486545031414e-12,NaN,NaN,NaN,NaN,1,NaN,264802.513471892,398,PASSIVE,HPF
MFB_HPF,10481.6517991015,3334.19590033019,NaN,1.35816417230706e-10,6.02525275036182e-11,1.51947958860591e-10,NaN,NaN,-1.11877460736196,0.435723956292172,281367.959347211,1631,MFB,HPF
VCVS_LPF,5633.53816281035,5633.53816281035,NaN,2.41292697996195e-12,2.41292697996195e-12,NaN,9766.38589917936,10789.3010944299,2.10473835519201,1.11699189371,11708323.447306,1096,VCVS,LPF
VCVS_LPF,4438.04720335367,4438.04720335367,NaN,1.54421511223843e-10,1.54421511223843e-10,NaN,10016.747050448,605.184922298135,1.0604173110542,0.515574822202356,232231.119758869,1314,VCVS,LPF
PASSIVE_RC,29051.18610985,NaN,NaN,1.28972804975833e-10,NaN,NaN,NaN,NaN,1,NaN,42477.4187479745,588,PASSIVE,HPF
MFB_BPF,77431.1656780329,60666104.2899556,NaN,1.74876147715962e-10,8.9281300910707e-11,NaN,NaN,NaN,-144651.750274565,13.2403003647958,587.683686807704,1970,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,70731.2475416942,70731.2475416942,3975.96793598573,9.94105885888052e-11,9.94105885888052e-11,4.08996836604725e-11,10052.4496694266,6127.14257222087,2.10667152163097,0.655250119001698,500676.086987103,2384,ACTIVE_OTHER,LPF
PASSIVE_RC,64038.2655790152,NaN,NaN,4.92039694140116e-10,NaN,NaN,NaN,NaN,1,NaN,5051.03561636069,213,PASSIVE,HPF
VCVS_BPF,33475.7937025328,33475.7937025328,NaN,2.0755075364054e-10,2.0755075364054e-10,NaN,10066.9951157697,12773.4059592341,2.26883998773625,1.36768967562093,22906.8269067736,1389,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,530308.574772754,530308.574772754,688966.597968076,4.18560375491049e-12,4.18560375491049e-12,2.24114991953299e-10,9851.71314928946,835.581774615024,1.42805147188384,0.55805413568613,36366.5456860802,2657,ACTIVE_OTHER,LPF
ACTIVE_OTHER_CASCADED_VCVS,4126.85040563704,4126.85040563704,31429.7563411525,3.86648570411157e-11,3.86648570411157e-11,8.82758690740157e-12,10087.4955897984,3546.07939568545,2.00866806924361,0.633609960123553,785536.424618996,2356,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,1014.05136458898,1014.05136458898,7009.84877128957,6.11253562346425e-10,6.11253562346425e-10,4.77433030459231e-11,9981.60835477983,6108.98582711939,2.04769163762977,0.649297795763772,366159.924494673,2127,ACTIVE_OTHER,HPF
PASSIVE_RLC_BSF,1258.6250975998,NaN,NaN,4.38167463106916e-10,NaN,NaN,NaN,NaN,1,7.5093623070386,38430.9004775313,158,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,162704.346419264,162704.346419264,464484.303600868,7.23360546365444e-10,7.23360546365444e-10,3.6431580128483e-12,9783.91323755883,9319.2605031654,4.26563452703443,1.09059787362867,47702.4690995165,2692,ACTIVE_OTHER,LPF
VCVS_HPF,5177.48941427354,5177.48941427354,NaN,1.90146417369932e-11,1.90146417369932e-11,NaN,9901.7467763302,1489.58367899723,1.15043645456154,0.540668095706296,1616637.93299963,1217,VCVS,HPF
VCVS_HPF,2640.49010277418,2640.49010277418,NaN,2.82421873180936e-11,2.82421873180936e-11,NaN,9858.84767800102,6864.18715417876,1.69624639495095,0.767016095777068,2134210.53064175,937,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,132683.114565339,132683.114565339,1614.91657154664,8.72144347383356e-10,8.72144347383356e-10,6.38570400413131e-12,9922.73984441151,736.135419987774,1.26492137933189,0.533988314810442,7717381.36093708,2499,ACTIVE_OTHER,LPF
MFB_LPF,584432.728210252,1939.62812441029,1075811.93843931,6.51281684254979e-10,4.65078553501652e-10,NaN,NaN,NaN,-1.84077976217014,0.0499912107374703,6330.60369109745,1515,MFB,LPF
MFB_BPF,10766.8097709574,238208.315462325,NaN,7.669029273129e-10,1.56456383388357e-10,NaN,NaN,NaN,-593635.238612017,1.76453812985495,9072.59055096827,2039,MFB,BPF
MFB_LPF,1886070.76787599,1073.7620130091,5885858.13836487,2.34111521684926e-10,1.9938144771489e-10,NaN,NaN,NaN,-3.12069845872924,0.0146248624115817,9266.32337571456,1690,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,9393.45860195202,9393.45860195202,4219.82181353788,4.5287684065248e-12,4.5287684065248e-12,1.1595582538105e-10,9967.28596860662,12942.11868963,5.3864496281355,1.47433676593617,2033246.41312883,2548,ACTIVE_OTHER,LPF
VCVS_LPF,495058.352224387,495058.352224387,NaN,5.52372925943566e-12,5.52372925943566e-12,NaN,9966.2417790523,531.638009678857,1.05334388041802,0.513701413383037,58201.121830768,1201,VCVS,LPF
PASSIVE_RLC_BSF,23.3737429214849,NaN,NaN,6.15827920856727e-11,NaN,NaN,NaN,NaN,1,10,4292.25916817111,176,PASSIVE,BSF
MFB_BPF,1242.09941409497,1467798791.4431,NaN,1.51282534849104e-11,1.00380579012255e-09,NaN,NaN,NaN,-802036.155638602,131.470482363329,956.509847746714,1847,MFB,BPF
PASSIVE_RLC_BSF,706.525053966879,NaN,NaN,2.99971496240517e-10,NaN,NaN,NaN,NaN,1,10,15210.7324656921,155,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,27153.625852378,27153.625852378,3125.77858509196,6.51450968072025e-12,6.51450968072025e-12,2.29280832606829e-12,10088.8039479383,4104.99549579431,1.63263442676039,0.585657782676014,11553472.6694167,2264,ACTIVE_OTHER,HPF
MFB_LPF,4449.09130276123,1919.62030072212,5719.23889029078,4.49760637733617e-10,5.98777623873994e-11,NaN,NaN,NaN,-1.28548472060829,0.8985326663638,292698.059141895,1451,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,28096.2301333871,28096.2301333871,827018.728014787,6.46618495048148e-12,6.46618495048148e-12,1.47125358092594e-10,10097.9968014085,4952.55697418716,3.40046098975351,1.02711901103593,438674.035671875,2470,ACTIVE_OTHER,HPF
MFB_BPF,19454.3880315531,221341262.600428,NaN,3.65667089904528e-11,7.07918393799211e-10,NaN,NaN,NaN,-72610.4668955979,23.0515922399843,476.700510555051,1560,MFB,BPF
PASSIVE_RC,37879.5589508086,NaN,NaN,2.82171775211897e-11,NaN,NaN,NaN,NaN,1,NaN,148902.382789134,40,PASSIVE,LPF
VCVS_HPF,6381.27321399581,6381.27321399581,NaN,9.45868799492647e-11,9.45868799492647e-11,NaN,9622.40682517087,8959.35783676018,1.93109322849703,0.935535283955509,263682.854978898,1390,VCVS,HPF
MFB_LPF,7255.13314638674,15878.7597085365,27967.8219704012,1.46558195120374e-10,1.45618858674157e-11,NaN,NaN,NaN,-3.85490126867347,0.636364939148951,163481.515370916,1691,MFB,LPF
PASSIVE_RLC_BPF,25.6085621340257,NaN,NaN,4.10977193610445e-11,NaN,NaN,NaN,NaN,1,10,7709.6054700622,559,PASSIVE,BPF
VCVS_BPF,31271.233931484,31271.233931484,NaN,4.0218478665495e-11,4.0218478665495e-11,NaN,10379.2132557453,11307.9898978609,2.0894843009032,1.09827870183015,126546.306693928,1291,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,3209.1205008946,3209.1205008946,550202.874135265,1.26128272813479e-12,1.26128272813479e-12,2.69698301824981e-10,10174.4817227246,2569.87683721171,2.47329248471521,0.773730627652925,19660905.1734459,2630,ACTIVE_OTHER,LPF
ACTIVE_OTHER_CASCADED_VCVS,2677.09066523122,2677.09066523122,10387.2687189176,2.42672380296291e-10,2.42672380296291e-10,1.29252443338987e-11,9876.67977601353,3785.27168168757,2.02874094177481,0.874083333850263,715212.293386287,2152,ACTIVE_OTHER,BSF
VCVS_BSF,209099.660111727,209099.660111727,NaN,9.80991564478295e-11,9.80991564478295e-11,NaN,9973.18082762644,3621.72991789592,1.3631469217788,0.78511043928147,7758.92460661535,1321,VCVS,BSF
VCVS_LPF,30430.6329423079,30430.6329423079,NaN,6.6209016004392e-10,6.6209016004392e-10,NaN,10161.9300768393,7618.01179797621,1.74966189890825,0.799783673813378,7899.36192982636,1058,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,7883.25026618538,7883.25026618538,18722.4688499075,6.13720936702694e-12,6.13720936702694e-12,1.81902576151633e-11,9911.85436928851,6763.7394685341,2.34973161845524,1.20148880517393,1878465.01716824,2588,ACTIVE_OTHER,BSF
MFB_BPF,8901.45715701591,11466867602.6746,NaN,9.17499155023051e-10,2.0510631673608e-11,NaN,NaN,NaN,-5477215.87694184,165.988053019753,114.835145575084,2049,MFB,BPF
VCVS_LPF,118362.540806402,118362.540806402,NaN,1.84370402275667e-11,1.84370402275667e-11,NaN,9978.57316496498,1411.5594242094,1.14145904438176,0.538056477570251,72931.4165705024,1368,VCVS,LPF
PASSIVE_RLC_BPF,301.322580091286,NaN,NaN,1.7378681668982e-12,NaN,NaN,NaN,NaN,1,10,58103.002943116,348,PASSIVE,BPF
VCVS_HPF,20454.446930856,20454.446930856,NaN,9.31250460514773e-10,9.31250460514773e-10,NaN,9969.35904644772,4229.43374342237,1.42424329625578,0.634615735807349,8355.37391651255,900,VCVS,HPF
PASSIVE_RLC_BSF,1056.87407724657,NaN,NaN,1.62077194241764e-11,NaN,NaN,NaN,NaN,1,10,238007.994499923,517,PASSIVE,BSF
VCVS_BPF,215660.938492319,215660.938492319,NaN,8.82566568308065e-12,8.82566568308065e-12,NaN,9887.92303737802,11111.6832612313,2.12376312186364,1.14124390898369,83618.2681620378,1104,VCVS,BPF
MFB_BPF,2010.43886674515,4257744536.53721,NaN,1.96521045472938e-10,4.49304824009412e-10,NaN,NaN,NaN,-1107052.06632645,669.582355302054,183.066897719122,1962,MFB,BPF
VCVS_BPF,36004.5010195435,36004.5010195435,NaN,1.52154201637149e-10,1.52154201637149e-10,NaN,9807.12472588229,7694.69302611627,1.78460234178617,0.822775980554065,29052.2241018919,1004,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,962249.25901822,962249.25901822,120689.523482715,8.0900057613354e-10,8.0900057613354e-10,1.60887771033892e-12,9840.63009257566,6901.29167636342,3.51503217807574,0.920379261941669,409926.356901128,2254,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,17246.5286994769,17246.5286994769,816609.42633256,3.77106381593501e-12,3.77106381593501e-12,2.21832439142026e-12,9666.716408412,1966.91214856732,1.47813006202855,0.637789234612124,1267486.93058825,2669,ACTIVE_OTHER,BSF
VCVS_HPF,337678.386858041,337678.386858041,NaN,4.98686531927713e-10,4.98686531927713e-10,NaN,10277.6871857016,1585.67780861896,1.1542835250741,0.541795023008693,945.124949437315,769,VCVS,HPF
MFB_LPF,131.857658282884,15549.4641062167,152.516316334917,5.8644249260817e-11,2.99516559320048e-10,NaN,NaN,NaN,-1.15667393400627,0.0202277497794368,779796.228318698,1715,MFB,LPF
VCVS_BPF,35000.0146907015,35000.0146907015,NaN,2.97185122175017e-11,2.97185122175017e-11,NaN,10266.179356806,1911.64370681288,1.18620790075575,0.551331103722786,153011.770791523,853,VCVS,BPF
MFB_BPF,2671.6018130162,152295224.924523,NaN,4.80614747751023e-11,1.76917274530915e-11,NaN,NaN,NaN,-21157192.1422298,105.882463481487,8556.72267933445,1586,MFB,BPF
VCVS_BSF,70730.5136963833,70730.5136963833,NaN,5.69361229871663e-12,5.69361229871663e-12,NaN,10225.0948181101,3340.51197661178,1.32669740829154,0.742608161853768,395207.728126513,1143,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,3500.6069164126,3500.6069164126,75020.2432561178,1.01870815450589e-09,1.01870815450589e-09,7.00387121571512e-12,10121.4981549253,7027.72449427371,2.2402015162936,0.680951079103712,173766.484000007,2222,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,3701.75867937453,3701.75867937453,208932.500079469,3.03935989930229e-11,3.03935989930229e-11,1.88260052575632e-11,10010.9471310913,12354.885693834,3.57612601795728,1.0101736363882,727525.286243229,2501,ACTIVE_OTHER,BPF
VCVS_HPF,242624.644523116,242624.644523116,NaN,4.3778734043669e-10,4.3778734043669e-10,NaN,9976.45300999846,11314.908314913,2.13416144030079,1.15494971758637,1498.38018333197,917,VCVS,HPF
VCVS_HPF,1056.23697704064,1056.23697704064,NaN,3.8809863615527e-11,3.8809863615527e-11,NaN,9667.9690274586,8609.2994060118,1.89049720593436,0.90130462523273,3882546.33842346,846,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,4372.59267839434,4372.59267839434,3583.7716831903,5.05382791231706e-11,5.05382791231706e-11,2.96208926853241e-12,10086.9804606126,1363.56955695748,1.4556290160461,0.637406952101573,7856487.39819984,2296,ACTIVE_OTHER,BSF
PASSIVE_RC,3531.48868317913,NaN,NaN,2.51977978747364e-10,NaN,NaN,NaN,NaN,1,NaN,178854.439604809,382,PASSIVE,HPF
VCVS_HPF,176153.340036711,176153.340036711,NaN,3.06862558179227e-11,3.06862558179227e-11,NaN,10287.517609638,8011.01316240499,1.77871197565677,0.818807668680586,29443.2229921774,1120,VCVS,HPF
PASSIVE_RC,1249.80673462331,NaN,NaN,2.19056463346867e-12,NaN,NaN,NaN,NaN,1,NaN,58132794.3588847,384,PASSIVE,LPF
PASSIVE_RLC_BSF,11.5988138066493,NaN,NaN,2.61759581199184e-10,NaN,NaN,NaN,NaN,1,10,2706.53327186283,224,PASSIVE,BSF
PASSIVE_RC,1198.80310353652,NaN,NaN,2.59038486120534e-11,NaN,NaN,NaN,NaN,1,NaN,5125166.51137029,502,PASSIVE,LPF
VCVS_HPF,182761.742732653,182761.742732653,NaN,4.25135813660827e-11,4.25135813660827e-11,NaN,10089.4342974993,2422.01220518367,1.24005431164599,0.568199352182994,20483.6406980938,779,VCVS,HPF
VCVS_LPF,79827.5967925896,79827.5967925896,NaN,7.9417657190184e-11,7.9417657190184e-11,NaN,10242.508019728,995.697516667401,1.09721227601185,0.525544698125364,25104.4092021958,1274,VCVS,LPF
VCVS_BPF,160511.779969731,160511.779969731,NaN,5.03669887607751e-11,5.03669887607751e-11,NaN,9765.30172475251,13704.6662165249,2.40340427800476,1.67617695389371,19686.4421022339,1116,VCVS,BPF
PASSIVE_RC,3716.02362538134,NaN,NaN,5.52171759241756e-12,NaN,NaN,NaN,NaN,1,NaN,7756529.95905724,221,PASSIVE,HPF
VCVS_HPF,11403.3642062114,11403.3642062114,NaN,2.82697378984909e-12,2.82697378984909e-12,NaN,9695.40544857236,12241.9289925777,2.26265260978646,1.35621284251158,4937025.31858082,1347,VCVS,HPF
MFB_LPF,101.750071245788,10494.6447906143,250.398320874035,3.44100241515119e-10,9.51875511753955e-10,NaN,NaN,NaN,-2.4609154353236,0.0266507536950778,171548.919837292,1853,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,220106.22799338,220106.22799338,451112.845154523,4.13837309058674e-11,4.13837309058674e-11,1.3095808480853e-10,10115.3633700929,7308.29880334005,3.24522913572356,0.839427900159946,10083.3281625286,2119,ACTIVE_OTHER,HPF
PASSIVE_RC,3889.36517480745,NaN,NaN,2.32875846519262e-11,NaN,NaN,NaN,NaN,1,NaN,1757182.88192655,579,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,50836.8174805962,50836.8174805962,651124.479224228,1.00115810729148e-09,1.00115810729148e-09,8.1525207022379e-12,9985.03690359423,522.669897870979,1.31364552695046,0.596389867664249,16554.6646297833,2297,ACTIVE_OTHER,BSF
PASSIVE_RLC_BSF,264.226672331793,NaN,NaN,7.1489518505039e-10,NaN,NaN,NaN,NaN,1,10,3326.47384478222,540,PASSIVE,BSF
PASSIVE_RC,110807.450935243,NaN,NaN,2.53411747695192e-10,NaN,NaN,NaN,NaN,1,NaN,5667.92928575282,327,PASSIVE,LPF
VCVS_BPF,3328.64678714362,3328.64678714362,NaN,6.1016330763122e-10,6.1016330763122e-10,NaN,10253.2907772626,4449.915749036,1.43399878592188,0.638569109021212,78362.1477625073,1054,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,6483.88362510855,6483.88362510855,454202.441424762,1.59366203794263e-10,1.59366203794263e-10,9.85569968442308e-12,10178.6867017298,13411.3858646222,4.13781671489122,1.14435826823507,94788.8368851826,2128,ACTIVE_OTHER,LPF
MFB_BPF,20834.5755277753,41618126.786868,NaN,2.63194812369072e-10,1.70436206553133e-11,NaN,NaN,NaN,-2816135.08803843,10.6817112123577,2551.91935946272,1597,MFB,BPF
VCVS_LPF,294542.382041602,294542.382041602,NaN,5.23087182349664e-12,5.23087182349664e-12,NaN,10094.3474894014,1406.43833489779,1.13932929655676,0.537440611146004,103299.509325981,1252,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,5688.22213310846,5688.22213310846,4686.51612789979,1.1283974544859e-12,1.1283974544859e-12,1.13714613836796e-10,10039.3992606854,11406.4679947844,3.51154534501043,0.947508833509819,12547317.9351845,2640,ACTIVE_OTHER,HPF
VCVS_LPF,54584.3003777096,54584.3003777096,NaN,8.95441001172285e-10,8.95441001172285e-10,NaN,9901.91629526447,2340.98249860543,1.23641711652572,0.567027503708805,3256.23250370314,1090,VCVS,LPF
PASSIVE_RC,28633.2674210075,NaN,NaN,4.30181075261336e-12,NaN,NaN,NaN,NaN,1,NaN,1292105.34043175,364,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,595517.265088535,595517.265088535,17692.698441224,9.01620389461749e-10,9.01620389461749e-10,1.69800465382755e-10,9647.05551473967,5485.91261860463,1.70063408099865,0.852556333066258,26636.6970878429,2799,ACTIVE_OTHER,BSF
PASSIVE_RLC_BSF,86.9191240096519,NaN,NaN,6.79047639746876e-10,NaN,NaN,NaN,NaN,1,10,19942.5349619926,264,PASSIVE,BSF
PASSIVE_RC,17885.3238248572,NaN,NaN,1.82862077830303e-11,NaN,NaN,NaN,NaN,1,NaN,486630.890385975,478,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,60666.7332520635,60666.7332520635,10598.7236539764,1.01102233893249e-10,1.01102233893249e-10,5.49099202614545e-12,9922.30115772764,12336.5466274971,4.8355514718056,1.25287014307011,1380343.2231221,2672,ACTIVE_OTHER,HPF
PASSIVE_RC,839988.895177144,NaN,NaN,2.53083970090192e-10,NaN,NaN,NaN,NaN,1,NaN,748.655377556677,127,PASSIVE,LPF
ACTIVE_OTHER_CASCADED_VCVS,138413.169201469,138413.169201469,20068.186116602,5.05079353010368e-11,5.05079353010368e-11,9.15589159456207e-12,10081.3647061472,1086.62491523801,1.43769263890581,0.636229547212769,444476.113825513,2171,ACTIVE_OTHER,BSF
MFB_BPF,30325.6323002995,500785.078385721,NaN,9.0464952973422e-11,3.70503869154138e-11,NaN,NaN,NaN,-890015.125752956,1.84499366562148,22307.6054460789,1479,MFB,BPF
MFB_BPF,24282.1731331045,66999.5084176923,NaN,2.76601917537139e-11,7.53475185121803e-11,NaN,NaN,NaN,-546567.110734279,0.736180600976209,86432.7791847553,1403,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,268452.85807404,268452.85807404,154368.812747244,5.01870595550138e-10,5.01870595550138e-10,4.56456811438663e-10,10072.97956192,9224.81381404091,3.25243525327563,0.845102466451081,1720.00623874045,2674,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,10469.8119988244,10469.8119988244,693478.386022717,2.46838235294426e-10,2.46838235294426e-10,1.77325897654795e-12,10095.5076133317,7649.39312223615,3.11642545723445,0.809981618615634,95504.0976543268,2650,ACTIVE_OTHER,LPF
VCVS_HPF,1895.52364373584,1895.52364373584,NaN,7.85123811529753e-10,7.85123811529753e-10,NaN,9903.56379640226,12998.9562660228,2.31255339322851,1.45465842750519,106943.101891446,920,VCVS,HPF
PASSIVE_RC,5962.20087474803,NaN,NaN,2.79783362688682e-12,NaN,NaN,NaN,NaN,1,NaN,9540950.48777946,546,PASSIVE,LPF
PASSIVE_RC,707195.372275628,NaN,NaN,1.87321029230592e-12,NaN,NaN,NaN,NaN,1,NaN,120141.814336994,225,PASSIVE,LPF
MFB_BPF,14654.8824847173,65.279875626057,NaN,3.7350474527088e-10,1.03527266192254e-10,NaN,NaN,NaN,-659117.608142611,0.0275122684413482,827492.121400869,1930,MFB,BPF
MFB_LPF,4222607198.17588,6047.25501142091,11448798597.3899,1.63486438915328e-11,7.82467783252976e-10,NaN,NaN,NaN,-2.71131034928743,0.000105052397147596,169.11687020182,1617,MFB,LPF
VCVS_LPF,51242.6598992055,51242.6598992055,NaN,1.88229454487873e-10,1.88229454487873e-10,NaN,9894.68412220926,12719.704655363,2.28550891552089,1.39959759012114,16500.6435645051,1176,VCVS,LPF
PASSIVE_RC,6295.93377926341,NaN,NaN,5.27054611698685e-11,NaN,NaN,NaN,NaN,1,NaN,479627.816435334,251,PASSIVE,HPF
MFB_BPF,31540.3287586738,1555.32103278779,NaN,5.51243793366803e-11,1.07886368428502e-10,NaN,NaN,NaN,-293878.09070697,0.105054780225287,294660.456677802,1641,MFB,BPF
PASSIVE_RLC_BPF,88.506727987348,NaN,NaN,4.28529692370603e-11,NaN,NaN,NaN,NaN,1,10,138.379964502968,653,PASSIVE,BPF
VCVS_LPF,7819.15728340533,7819.15728340533,NaN,9.23465303293969e-12,9.23465303293969e-12,NaN,10248.7585220892,2790.79884313246,1.27230603951859,0.57880621387445,2204142.15098016,923,VCVS,LPF
MFB_HPF,5382.41957728116,4507047821.07328,NaN,7.5186294887741e-11,8.00224898230974e-11,6.74312888747969e-10,NaN,NaN,-8.96856122189251,3.41215646288059e-05,139.106849090618,1982,MFB,HPF
PASSIVE_RC,8880.47661306771,NaN,NaN,4.61804644013838e-10,NaN,NaN,NaN,NaN,1,NaN,38808.384170221,491,PASSIVE,LPF
